name,num_nodes,num_edges,graph_density,status
hMOF-10628,166,364,0.0133,ok
hMOF-10629,249,546,0.0088,ok
hMOF-1063,130,288,0.0172,ok
hMOF-10630,75,164,0.0295,ok
hMOF-10631,150,328,0.0147,ok
hMOF-10632,85,190,0.0266,ok
hMOF-10633,170,380,0.0132,ok
hMOF-10634,255,570,0.0088,ok
hMOF-10635,79,174,0.0282,ok
hMOF-10636,158,348,0.014,ok
hMOF-10637,81,180,0.0278,ok
hMOF-10638,162,360,0.0138,ok
hMOF-10639,137,304,0.0163,ok
hMOF-1064,65,144,0.0346,ok
hMOF-10640,127,282,0.0176,ok
hMOF-10641,127,282,0.0176,ok
hMOF-10642,125,276,0.0178,ok
hMOF-10643,137,304,0.0163,ok
hMOF-10644,73,164,0.0312,ok
hMOF-10645,146,328,0.0155,ok
hMOF-10646,219,492,0.0103,ok
hMOF-10647,76,170,0.0298,ok
hMOF-10648,152,340,0.0148,ok
hMOF-10649,228,510,0.0099,ok
hMOF-1065,130,288,0.0172,ok
hMOF-10650,304,680,0.0074,ok
hMOF-10651,71,158,0.0318,ok
hMOF-10652,142,316,0.0158,ok
hMOF-10653,76,168,0.0295,ok
hMOF-10654,152,336,0.0146,ok
hMOF-10655,73,162,0.0308,ok
hMOF-10656,146,324,0.0153,ok
hMOF-10657,219,490,0.0103,ok
hMOF-10658,68,148,0.0325,ok
hMOF-10659,136,296,0.0161,ok
hMOF-1066,195,432,0.0114,ok
hMOF-10660,204,444,0.0107,ok
hMOF-10661,272,592,0.008,ok
hMOF-10662,70,156,0.0323,ok
hMOF-10663,140,312,0.016,ok
hMOF-10664,73,162,0.0308,ok
hMOF-10665,146,324,0.0153,ok
hMOF-10666,74,170,0.0315,ok
hMOF-10667,148,340,0.0156,ok
hMOF-10668,75,172,0.031,ok
hMOF-10669,150,344,0.0154,ok
hMOF-1067,47,104,0.0481,ok
hMOF-10670,99,216,0.0223,ok
hMOF-10671,198,432,0.0111,ok
hMOF-10672,83,182,0.0267,ok
hMOF-10673,99,216,0.0223,ok
hMOF-10674,87,192,0.0257,ok
hMOF-10675,174,384,0.0128,ok
hMOF-10676,95,208,0.0233,ok
hMOF-10677,125,266,0.0172,ok
hMOF-10678,116,248,0.0186,ok
hMOF-10679,232,496,0.0093,ok
hMOF-1068,94,208,0.0238,ok
hMOF-10680,116,248,0.0186,ok
hMOF-10681,232,496,0.0093,ok
hMOF-10682,102,218,0.0212,ok
hMOF-10683,204,436,0.0105,ok
hMOF-10684,102,220,0.0214,ok
hMOF-10685,127,270,0.0169,ok
hMOF-10686,139,296,0.0154,ok
hMOF-10687,77,168,0.0287,ok
hMOF-10688,154,336,0.0143,ok
hMOF-10689,231,504,0.0095,ok
hMOF-1069,141,312,0.0158,ok
hMOF-10690,159,336,0.0134,ok
hMOF-10691,137,292,0.0157,ok
hMOF-10692,83,182,0.0267,ok
hMOF-10693,166,364,0.0133,ok
hMOF-10694,83,184,0.027,ok
hMOF-10695,166,368,0.0134,ok
hMOF-10696,89,194,0.0248,ok
hMOF-10697,178,388,0.0123,ok
hMOF-10698,267,582,0.0082,ok
hMOF-10699,356,776,0.0061,ok
hMOF-107,95,200,0.0224,ok
hMOF-1070,65,144,0.0346,ok
hMOF-10700,83,182,0.0267,ok
hMOF-10701,166,364,0.0133,ok
hMOF-10702,83,184,0.027,ok
hMOF-10703,166,368,0.0134,ok
hMOF-10704,83,182,0.0267,ok
hMOF-10705,166,364,0.0133,ok
hMOF-10706,83,182,0.0267,ok
hMOF-10707,166,364,0.0133,ok
hMOF-10708,83,186,0.0273,ok
hMOF-10709,166,372,0.0136,ok
hMOF-1071,130,288,0.0172,ok
hMOF-10710,83,186,0.0273,ok
hMOF-10711,166,372,0.0136,ok
hMOF-10712,77,170,0.029,ok
hMOF-10713,154,344,0.0146,ok
hMOF-10714,83,182,0.0267,ok
hMOF-10715,166,364,0.0133,ok
hMOF-10716,77,170,0.029,ok
hMOF-10717,154,340,0.0144,ok
hMOF-10718,83,182,0.0267,ok
hMOF-10719,166,364,0.0133,ok
hMOF-1072,65,144,0.0346,ok
hMOF-10720,77,174,0.0297,ok
hMOF-10721,154,348,0.0148,ok
hMOF-10722,83,182,0.0267,ok
hMOF-10723,166,364,0.0133,ok
hMOF-10724,77,174,0.0297,ok
hMOF-10725,154,348,0.0148,ok
hMOF-10726,116,248,0.0186,ok
hMOF-10727,232,496,0.0093,ok
hMOF-10728,110,236,0.0197,ok
hMOF-10729,98,218,0.0229,ok
hMOF-1073,130,288,0.0172,ok
hMOF-10730,125,272,0.0175,ok
hMOF-10731,250,544,0.0087,ok
hMOF-10732,131,278,0.0163,ok
hMOF-10733,262,556,0.0081,ok
hMOF-10734,167,350,0.0126,ok
hMOF-10735,143,302,0.0149,ok
hMOF-10736,137,290,0.0156,ok
hMOF-10737,274,580,0.0078,ok
hMOF-10738,167,356,0.0128,ok
hMOF-10739,334,712,0.0064,ok
hMOF-1074,47,106,0.049,ok
hMOF-10740,125,266,0.0172,ok
hMOF-10741,250,532,0.0085,ok
hMOF-10742,155,326,0.0137,ok
hMOF-10743,310,652,0.0068,ok
hMOF-10744,191,404,0.0111,ok
hMOF-10745,149,314,0.0142,ok
hMOF-10746,173,362,0.0122,ok
hMOF-10747,346,724,0.0061,ok
hMOF-10748,155,326,0.0137,ok
hMOF-10749,107,230,0.0203,ok
hMOF-1075,94,212,0.0243,ok
hMOF-10750,214,460,0.0101,ok
hMOF-10751,101,224,0.0222,ok
hMOF-10752,202,448,0.011,ok
hMOF-10753,107,230,0.0203,ok
hMOF-10754,214,460,0.0101,ok
hMOF-10755,111,238,0.0195,ok
hMOF-10756,222,476,0.0097,ok
hMOF-10757,99,214,0.0221,ok
hMOF-10758,173,380,0.0128,ok
hMOF-10759,163,358,0.0136,ok
hMOF-1076,47,108,0.05,ok
hMOF-10760,163,358,0.0136,ok
hMOF-10761,183,402,0.0121,ok
hMOF-10762,193,424,0.0114,ok
hMOF-10763,82,180,0.0271,ok
hMOF-10764,97,210,0.0226,ok
hMOF-10765,194,420,0.0112,ok
hMOF-10766,92,200,0.0239,ok
hMOF-10767,184,400,0.0119,ok
hMOF-10768,87,192,0.0257,ok
hMOF-10769,92,200,0.0239,ok
hMOF-1077,94,216,0.0247,ok
hMOF-10770,184,400,0.0119,ok
hMOF-10771,94,210,0.024,ok
hMOF-10772,188,420,0.0119,ok
hMOF-10773,93,202,0.0236,ok
hMOF-10774,186,404,0.0117,ok
hMOF-10775,94,210,0.024,ok
hMOF-10776,188,420,0.0119,ok
hMOF-10777,91,198,0.0242,ok
hMOF-10778,182,396,0.012,ok
hMOF-10779,85,192,0.0269,ok
hMOF-1078,141,332,0.0168,ok
hMOF-10780,170,384,0.0134,ok
hMOF-10781,109,238,0.0202,ok
hMOF-10782,135,288,0.0159,ok
hMOF-10783,119,256,0.0182,ok
hMOF-10784,119,256,0.0182,ok
hMOF-10785,238,512,0.0091,ok
hMOF-10786,139,302,0.0157,ok
hMOF-10787,278,604,0.0078,ok
hMOF-10788,174,372,0.0124,ok
hMOF-10789,139,294,0.0153,ok
hMOF-1079,47,108,0.05,ok
hMOF-10790,278,588,0.0076,ok
hMOF-10791,140,304,0.0156,ok
hMOF-10792,153,322,0.0138,ok
hMOF-10793,173,362,0.0122,ok
hMOF-10794,83,182,0.0267,ok
hMOF-10795,166,364,0.0133,ok
hMOF-10796,249,546,0.0088,ok
hMOF-10797,77,170,0.029,ok
hMOF-10798,154,340,0.0144,ok
hMOF-10799,83,182,0.0267,ok
hMOF-108,95,200,0.0224,ok
hMOF-1080,94,216,0.0247,ok
hMOF-10800,166,364,0.0133,ok
hMOF-10801,77,172,0.0294,ok
hMOF-10802,154,344,0.0146,ok
hMOF-10803,83,182,0.0267,ok
hMOF-10804,166,364,0.0133,ok
hMOF-10805,77,170,0.029,ok
hMOF-10806,154,340,0.0144,ok
hMOF-10807,83,182,0.0267,ok
hMOF-10808,166,364,0.0133,ok
hMOF-10809,83,186,0.0273,ok
hMOF-1081,141,324,0.0164,ok
hMOF-10810,166,372,0.0136,ok
hMOF-10811,83,186,0.0273,ok
hMOF-10812,166,372,0.0136,ok
hMOF-10813,83,182,0.0267,ok
hMOF-10814,166,364,0.0133,ok
hMOF-10815,83,182,0.0267,ok
hMOF-10816,166,364,0.0133,ok
hMOF-10817,77,170,0.029,ok
hMOF-10818,83,182,0.0267,ok
hMOF-10819,166,364,0.0133,ok
hMOF-1082,65,152,0.0365,ok
hMOF-10820,83,182,0.0267,ok
hMOF-10821,166,364,0.0133,ok
hMOF-10822,83,182,0.0267,ok
hMOF-10823,166,364,0.0133,ok
hMOF-10824,83,186,0.0273,ok
hMOF-10825,166,372,0.0136,ok
hMOF-10826,122,260,0.0176,ok
hMOF-10827,244,520,0.0088,ok
hMOF-10828,107,236,0.0208,ok
hMOF-10829,92,200,0.0239,ok
hMOF-1083,130,304,0.0181,ok
hMOF-10830,184,400,0.0119,ok
hMOF-10831,101,224,0.0222,ok
hMOF-10832,107,230,0.0203,ok
hMOF-10833,214,460,0.0101,ok
hMOF-10834,143,302,0.0149,ok
hMOF-10836,137,296,0.0159,ok
hMOF-10837,274,592,0.0079,ok
hMOF-10838,143,308,0.0152,ok
hMOF-10839,161,350,0.0136,ok
hMOF-1084,65,148,0.0356,ok
hMOF-10840,161,366,0.0142,ok
hMOF-10841,155,326,0.0137,ok
hMOF-10842,164,356,0.0133,ok
hMOF-10843,182,380,0.0115,ok
hMOF-10844,95,210,0.0235,ok
hMOF-10845,190,420,0.0117,ok
hMOF-10846,109,234,0.0199,ok
hMOF-10847,97,214,0.023,ok
hMOF-10848,93,202,0.0236,ok
hMOF-10849,109,234,0.0199,ok
hMOF-1085,130,296,0.0177,ok
hMOF-10850,218,468,0.0099,ok
hMOF-10851,173,380,0.0128,ok
hMOF-10852,173,380,0.0128,ok
hMOF-10854,163,358,0.0136,ok
hMOF-10855,193,424,0.0114,ok
hMOF-10856,92,200,0.0239,ok
hMOF-10857,184,400,0.0119,ok
hMOF-10858,88,192,0.0251,ok
hMOF-10859,94,204,0.0233,ok
hMOF-1086,65,152,0.0365,ok
hMOF-10860,188,408,0.0116,ok
hMOF-10861,94,204,0.0233,ok
hMOF-10862,188,408,0.0116,ok
hMOF-10863,95,206,0.0231,ok
hMOF-10864,190,412,0.0115,ok
hMOF-10865,92,200,0.0239,ok
hMOF-10866,184,400,0.0119,ok
hMOF-10868,92,200,0.0239,ok
hMOF-10869,184,400,0.0119,ok
hMOF-1087,130,304,0.0181,ok
hMOF-10870,94,204,0.0233,ok
hMOF-10871,188,408,0.0116,ok
hMOF-10872,94,210,0.024,ok
hMOF-10873,188,420,0.0119,ok
hMOF-10874,113,252,0.0199,ok
hMOF-10875,115,246,0.0188,ok
hMOF-10876,119,256,0.0182,ok
hMOF-10877,115,248,0.0189,ok
hMOF-10878,230,496,0.0094,ok
hMOF-10879,135,286,0.0158,ok
hMOF-1088,65,148,0.0356,ok
hMOF-10880,161,338,0.0131,ok
hMOF-10881,146,308,0.0145,ok
hMOF-10882,139,294,0.0153,ok
hMOF-10883,160,336,0.0132,ok
hMOF-10884,174,364,0.0121,ok
hMOF-10885,199,420,0.0107,ok
hMOF-10886,398,840,0.0053,ok
hMOF-10887,173,362,0.0122,ok
hMOF-10888,163,344,0.013,ok
hMOF-10889,173,366,0.0123,ok
hMOF-1089,130,296,0.0177,ok
hMOF-10890,99,224,0.0231,ok
hMOF-10891,99,226,0.0233,ok
hMOF-10892,99,240,0.0247,ok
hMOF-10893,132,288,0.0167,ok
hMOF-10894,135,294,0.0163,ok
hMOF-10895,252,546,0.0086,ok
hMOF-10896,189,432,0.0122,ok
hMOF-10897,111,246,0.0201,ok
hMOF-10898,111,244,0.02,ok
hMOF-10899,127,272,0.017,ok
hMOF-109,116,250,0.0187,ok
hMOF-1090,65,148,0.0356,ok
hMOF-10900,176,380,0.0123,ok
hMOF-10901,148,314,0.0144,ok
hMOF-10902,47,102,0.0472,ok
hMOF-10903,47,102,0.0472,ok
hMOF-10904,59,130,0.038,ok
hMOF-10905,47,102,0.0472,ok
hMOF-10906,47,102,0.0472,ok
hMOF-10907,47,102,0.0472,ok
hMOF-10908,94,204,0.0233,ok
hMOF-10909,47,102,0.0472,ok
hMOF-1091,130,296,0.0177,ok
hMOF-10910,71,162,0.0326,ok
hMOF-10911,59,134,0.0392,ok
hMOF-10912,47,106,0.049,ok
hMOF-10913,47,102,0.0472,ok
hMOF-10914,35,74,0.0622,ok
hMOF-10915,70,148,0.0306,ok
hMOF-10916,105,246,0.0225,ok
hMOF-10917,47,102,0.0472,ok
hMOF-10918,94,206,0.0236,ok
hMOF-10919,59,134,0.0392,ok
hMOF-1092,65,148,0.0356,ok
hMOF-10920,47,102,0.0472,ok
hMOF-10921,94,204,0.0233,ok
hMOF-10922,59,134,0.0392,ok
hMOF-10923,62,138,0.0365,ok
hMOF-10924,65,138,0.0332,ok
hMOF-10925,59,132,0.0386,ok
hMOF-10926,68,144,0.0316,ok
hMOF-10927,65,138,0.0332,ok
hMOF-10928,77,162,0.0277,ok
hMOF-10929,77,162,0.0277,ok
hMOF-1093,130,296,0.0177,ok
hMOF-10930,107,226,0.0199,ok
hMOF-10931,77,168,0.0287,ok
hMOF-10932,77,162,0.0277,ok
hMOF-10933,92,204,0.0244,ok
hMOF-10934,65,138,0.0332,ok
hMOF-10935,83,174,0.0256,ok
hMOF-10936,101,210,0.0208,ok
hMOF-10937,83,192,0.0282,ok
hMOF-10938,55,118,0.0397,ok
hMOF-10939,55,122,0.0411,ok
hMOF-1094,65,150,0.0361,ok
hMOF-10940,110,244,0.0204,ok
hMOF-10941,57,122,0.0382,ok
hMOF-10942,55,118,0.0397,ok
hMOF-10943,110,236,0.0197,ok
hMOF-10944,79,170,0.0276,ok
hMOF-10945,99,218,0.0225,ok
hMOF-10946,87,190,0.0254,ok
hMOF-10947,119,262,0.0187,ok
hMOF-10948,97,212,0.0228,ok
hMOF-10949,87,190,0.0254,ok
hMOF-1095,130,300,0.0179,ok
hMOF-10950,67,146,0.033,ok
hMOF-10951,38,80,0.0569,ok
hMOF-10952,76,160,0.0281,ok
hMOF-10953,51,110,0.0431,ok
hMOF-10954,102,220,0.0214,ok
hMOF-10955,66,148,0.0345,ok
hMOF-10956,132,296,0.0171,ok
hMOF-10957,52,112,0.0422,ok
hMOF-10958,50,108,0.0441,ok
hMOF-10959,79,174,0.0282,ok
hMOF-1096,195,466,0.0123,ok
hMOF-10960,158,348,0.014,ok
hMOF-10961,69,156,0.0332,ok
hMOF-10962,64,146,0.0362,ok
hMOF-10963,52,118,0.0445,ok
hMOF-10964,43,90,0.0498,ok
hMOF-10965,79,170,0.0276,ok
hMOF-10966,79,170,0.0276,ok
hMOF-10967,83,186,0.0273,ok
hMOF-10968,75,158,0.0285,ok
hMOF-10969,101,214,0.0212,ok
hMOF-1097,47,106,0.049,ok
hMOF-10970,68,144,0.0316,ok
hMOF-10971,82,172,0.0259,ok
hMOF-10972,68,144,0.0316,ok
hMOF-10973,87,184,0.0246,ok
hMOF-10974,67,142,0.0321,ok
hMOF-10975,67,142,0.0321,ok
hMOF-10976,65,134,0.0322,ok
hMOF-10977,107,224,0.0197,ok
hMOF-10978,55,118,0.0397,ok
hMOF-10979,110,236,0.0197,ok
hMOF-1098,94,212,0.0243,ok
hMOF-10980,165,354,0.0131,ok
hMOF-10981,55,118,0.0397,ok
hMOF-10982,110,236,0.0197,ok
hMOF-10983,55,118,0.0397,ok
hMOF-10984,110,236,0.0197,ok
hMOF-10985,55,120,0.0404,ok
hMOF-10986,110,240,0.02,ok
hMOF-10987,55,118,0.0397,ok
hMOF-10988,110,236,0.0197,ok
hMOF-10989,55,120,0.0404,ok
hMOF-1099,77,168,0.0287,ok
hMOF-10990,110,240,0.02,ok
hMOF-10991,55,126,0.0424,ok
hMOF-10992,110,252,0.021,ok
hMOF-10993,55,120,0.0404,ok
hMOF-10994,110,242,0.0202,ok
hMOF-10995,55,118,0.0397,ok
hMOF-10996,110,236,0.0197,ok
hMOF-10997,63,140,0.0358,ok
hMOF-10998,126,280,0.0178,ok
hMOF-10999,55,124,0.0418,ok
hMOF-11,159,348,0.0139,ok
hMOF-110,81,172,0.0265,ok
hMOF-1100,154,336,0.0143,ok
hMOF-11000,110,248,0.0207,ok
hMOF-11001,63,140,0.0358,ok
hMOF-11002,126,280,0.0178,ok
hMOF-11003,55,122,0.0411,ok
hMOF-11004,110,246,0.0205,ok
hMOF-11005,55,122,0.0411,ok
hMOF-11006,110,244,0.0204,ok
hMOF-11007,55,122,0.0411,ok
hMOF-11008,110,244,0.0204,ok
hMOF-11009,55,120,0.0404,ok
hMOF-1101,86,186,0.0254,ok
hMOF-11010,110,240,0.02,ok
hMOF-11011,64,136,0.0337,ok
hMOF-11012,128,272,0.0167,ok
hMOF-11013,73,160,0.0304,ok
hMOF-11014,67,142,0.0321,ok
hMOF-11015,134,284,0.0159,ok
hMOF-11016,111,240,0.0197,ok
hMOF-11017,79,176,0.0286,ok
hMOF-11018,158,352,0.0142,ok
hMOF-11019,103,224,0.0213,ok
hMOF-1102,172,372,0.0126,ok
hMOF-11020,85,178,0.0249,ok
hMOF-11021,105,228,0.0209,ok
hMOF-11022,118,244,0.0177,ok
hMOF-11023,91,202,0.0247,ok
hMOF-11024,82,172,0.0259,ok
hMOF-11025,65,150,0.0361,ok
hMOF-11026,65,138,0.0332,ok
hMOF-11027,130,276,0.0165,ok
hMOF-11028,115,250,0.0191,ok
hMOF-11029,115,250,0.0191,ok
hMOF-1103,56,124,0.0403,ok
hMOF-11030,105,228,0.0209,ok
hMOF-11031,93,204,0.0238,ok
hMOF-11032,95,206,0.0231,ok
hMOF-11033,62,134,0.0354,ok
hMOF-11034,124,268,0.0176,ok
hMOF-11035,61,132,0.0361,ok
hMOF-11036,122,264,0.0179,ok
hMOF-11037,61,132,0.0361,ok
hMOF-11038,122,264,0.0179,ok
hMOF-11039,63,136,0.0348,ok
hMOF-1104,112,248,0.0199,ok
hMOF-11040,126,272,0.0173,ok
hMOF-11041,61,130,0.0355,ok
hMOF-11042,122,260,0.0176,ok
hMOF-11043,62,132,0.0349,ok
hMOF-11044,124,264,0.0173,ok
hMOF-11045,61,130,0.0355,ok
hMOF-11046,122,260,0.0176,ok
hMOF-11047,60,128,0.0362,ok
hMOF-11048,120,256,0.0179,ok
hMOF-11049,63,140,0.0358,ok
hMOF-1105,95,204,0.0228,ok
hMOF-11050,126,280,0.0178,ok
hMOF-11051,83,176,0.0259,ok
hMOF-11052,91,194,0.0237,ok
hMOF-11053,95,204,0.0228,ok
hMOF-11054,75,164,0.0295,ok
hMOF-11055,79,168,0.0273,ok
hMOF-11056,111,230,0.0188,ok
hMOF-11057,111,234,0.0192,ok
hMOF-11058,104,216,0.0202,ok
hMOF-11059,112,244,0.0196,ok
hMOF-1106,77,166,0.0284,ok
hMOF-11060,103,218,0.0208,ok
hMOF-11061,85,178,0.0249,ok
hMOF-11062,105,218,0.02,ok
hMOF-11063,133,278,0.0158,ok
hMOF-11064,71,158,0.0318,ok
hMOF-11065,142,316,0.0158,ok
hMOF-11066,55,120,0.0404,ok
hMOF-11067,110,240,0.02,ok
hMOF-11068,55,120,0.0404,ok
hMOF-11069,110,240,0.02,ok
hMOF-1107,65,142,0.0341,ok
hMOF-11070,55,118,0.0397,ok
hMOF-11071,110,236,0.0197,ok
hMOF-11072,63,138,0.0353,ok
hMOF-11073,126,276,0.0175,ok
hMOF-11074,55,118,0.0397,ok
hMOF-11075,110,236,0.0197,ok
hMOF-11076,63,138,0.0353,ok
hMOF-11077,126,276,0.0175,ok
hMOF-11078,55,118,0.0397,ok
hMOF-11079,110,236,0.0197,ok
hMOF-1108,130,284,0.0169,ok
hMOF-11080,55,118,0.0397,ok
hMOF-11081,110,236,0.0197,ok
hMOF-11082,55,122,0.0411,ok
hMOF-11083,110,244,0.0204,ok
hMOF-11084,55,118,0.0397,ok
hMOF-11085,110,236,0.0197,ok
hMOF-11086,55,126,0.0424,ok
hMOF-11087,110,252,0.021,ok
hMOF-11088,55,120,0.0404,ok
hMOF-11089,110,240,0.02,ok
hMOF-1109,146,312,0.0147,ok
hMOF-11090,63,142,0.0364,ok
hMOF-11091,126,284,0.018,ok
hMOF-11092,55,118,0.0397,ok
hMOF-11093,110,236,0.0197,ok
hMOF-11094,55,118,0.0397,ok
hMOF-11095,110,236,0.0197,ok
hMOF-11096,70,154,0.0319,ok
hMOF-11097,79,166,0.0269,ok
hMOF-11098,73,154,0.0293,ok
hMOF-11099,76,160,0.0281,ok
hMOF-111,162,344,0.0132,ok
hMOF-1110,65,142,0.0341,ok
hMOF-11100,152,320,0.0139,ok
hMOF-11101,73,160,0.0304,ok
hMOF-11102,146,320,0.0151,ok
hMOF-11103,85,178,0.0249,ok
hMOF-11104,111,240,0.0197,ok
hMOF-11105,97,202,0.0217,ok
hMOF-11106,85,178,0.0249,ok
hMOF-11107,111,240,0.0197,ok
hMOF-11108,118,244,0.0177,ok
hMOF-11109,136,280,0.0153,ok
hMOF-1111,130,284,0.0169,ok
hMOF-11110,118,244,0.0177,ok
hMOF-11111,100,208,0.021,ok
hMOF-11112,100,208,0.021,ok
hMOF-11113,69,146,0.0311,ok
hMOF-11114,138,292,0.0154,ok
hMOF-11115,63,134,0.0343,ok
hMOF-11116,126,268,0.017,ok
hMOF-11117,65,138,0.0332,ok
hMOF-11118,67,142,0.0321,ok
hMOF-11119,134,284,0.0159,ok
hMOF-1112,75,168,0.0303,ok
hMOF-11120,85,182,0.0255,ok
hMOF-11121,125,272,0.0175,ok
hMOF-11122,115,250,0.0191,ok
hMOF-11123,103,226,0.0215,ok
hMOF-11124,105,228,0.0209,ok
hMOF-11125,65,138,0.0332,ok
hMOF-11126,130,276,0.0165,ok
hMOF-11127,60,130,0.0367,ok
hMOF-11128,120,260,0.0182,ok
hMOF-11129,63,136,0.0348,ok
hMOF-1113,150,336,0.015,ok
hMOF-11130,126,272,0.0173,ok
hMOF-11131,72,158,0.0309,ok
hMOF-11132,65,138,0.0332,ok
hMOF-11133,130,276,0.0165,ok
hMOF-11134,63,134,0.0343,ok
hMOF-11135,60,128,0.0362,ok
hMOF-11136,60,134,0.0379,ok
hMOF-11137,69,150,0.032,ok
hMOF-11138,62,132,0.0349,ok
hMOF-11139,124,264,0.0173,ok
hMOF-1114,81,176,0.0272,ok
hMOF-11140,91,192,0.0234,ok
hMOF-11141,90,188,0.0235,ok
hMOF-11142,97,216,0.0232,ok
hMOF-11143,76,160,0.0281,ok
hMOF-11144,104,216,0.0202,ok
hMOF-11145,90,202,0.0252,ok
hMOF-11146,93,198,0.0231,ok
hMOF-11147,133,280,0.0159,ok
hMOF-11148,145,302,0.0145,ok
hMOF-11149,71,158,0.0318,ok
hMOF-1115,162,352,0.0135,ok
hMOF-11150,142,316,0.0158,ok
hMOF-11151,71,162,0.0326,ok
hMOF-11152,142,324,0.0162,ok
hMOF-11153,71,160,0.0322,ok
hMOF-11154,71,158,0.0318,ok
hMOF-11155,142,316,0.0158,ok
hMOF-11156,71,158,0.0318,ok
hMOF-11157,142,316,0.0158,ok
hMOF-11158,71,160,0.0322,ok
hMOF-11159,142,320,0.016,ok
hMOF-1116,81,176,0.0272,ok
hMOF-11160,71,158,0.0318,ok
hMOF-11161,142,316,0.0158,ok
hMOF-11162,71,162,0.0326,ok
hMOF-11163,110,256,0.0214,ok
hMOF-11164,39,86,0.058,ok
hMOF-11165,71,158,0.0318,ok
hMOF-11166,71,158,0.0318,ok
hMOF-11167,142,316,0.0158,ok
hMOF-11168,110,256,0.0214,ok
hMOF-11169,110,252,0.021,ok
hMOF-1117,162,352,0.0135,ok
hMOF-11170,110,252,0.021,ok
hMOF-11171,71,162,0.0326,ok
hMOF-11172,142,332,0.0166,ok
hMOF-11173,131,290,0.017,ok
hMOF-11174,89,206,0.0263,ok
hMOF-11175,95,206,0.0231,ok
hMOF-11176,101,224,0.0222,ok
hMOF-11177,42,92,0.0534,ok
hMOF-11178,170,378,0.0132,ok
hMOF-11179,113,258,0.0204,ok
hMOF-1118,79,176,0.0286,ok
hMOF-11180,206,458,0.0108,ok
hMOF-11181,164,356,0.0133,ok
hMOF-11182,200,428,0.0108,ok
hMOF-11183,48,104,0.0461,ok
hMOF-11184,182,404,0.0123,ok
hMOF-11185,85,192,0.0269,ok
hMOF-11186,170,384,0.0134,ok
hMOF-11187,136,300,0.0163,ok
hMOF-11188,85,186,0.0261,ok
hMOF-11189,89,194,0.0248,ok
hMOF-1119,145,320,0.0153,ok
hMOF-11190,87,200,0.0267,ok
hMOF-11191,121,268,0.0185,ok
hMOF-11192,75,166,0.0299,ok
hMOF-11193,85,188,0.0263,ok
hMOF-11194,131,290,0.017,ok
hMOF-11195,108,242,0.0209,ok
hMOF-11196,78,174,0.029,ok
hMOF-11197,78,174,0.029,ok
hMOF-11198,41,90,0.0549,ok
hMOF-11199,117,262,0.0193,ok
hMOF-112,93,196,0.0229,ok
hMOF-1120,125,276,0.0178,ok
hMOF-11200,81,180,0.0278,ok
hMOF-11201,162,362,0.0139,ok
hMOF-11202,122,284,0.0192,ok
hMOF-11203,121,282,0.0194,ok
hMOF-11204,77,170,0.029,ok
hMOF-11205,154,342,0.0145,ok
hMOF-11206,77,170,0.029,ok
hMOF-11207,154,340,0.0144,ok
hMOF-11208,40,88,0.0564,ok
hMOF-11209,115,248,0.0189,ok
hMOF-1121,135,298,0.0165,ok
hMOF-11210,111,242,0.0198,ok
hMOF-11211,146,324,0.0153,ok
hMOF-11212,113,242,0.0191,ok
hMOF-11213,53,122,0.0443,ok
hMOF-11214,141,306,0.0155,ok
hMOF-11215,173,374,0.0126,ok
hMOF-11216,120,256,0.0179,ok
hMOF-11217,210,448,0.0102,ok
hMOF-11218,131,280,0.0164,ok
hMOF-11219,59,126,0.0368,ok
hMOF-1122,135,298,0.0165,ok
hMOF-11220,59,126,0.0368,ok
hMOF-11221,71,158,0.0318,ok
hMOF-11222,142,316,0.0158,ok
hMOF-11223,71,160,0.0322,ok
hMOF-11224,142,320,0.016,ok
hMOF-11225,71,158,0.0318,ok
hMOF-11226,142,316,0.0158,ok
hMOF-11227,71,158,0.0318,ok
hMOF-11228,142,316,0.0158,ok
hMOF-11229,71,158,0.0318,ok
hMOF-1123,125,276,0.0178,ok
hMOF-11230,142,316,0.0158,ok
hMOF-11231,71,160,0.0322,ok
hMOF-11232,142,320,0.016,ok
hMOF-11233,71,164,0.033,ok
hMOF-11234,142,328,0.0164,ok
hMOF-11235,71,164,0.033,ok
hMOF-11236,142,328,0.0164,ok
hMOF-11237,71,158,0.0318,ok
hMOF-11238,142,318,0.0159,ok
hMOF-11239,71,158,0.0318,ok
hMOF-1124,49,110,0.0468,ok
hMOF-11240,142,316,0.0158,ok
hMOF-11241,71,158,0.0318,ok
hMOF-11242,142,316,0.0158,ok
hMOF-11243,71,162,0.0326,ok
hMOF-11244,142,324,0.0162,ok
hMOF-11245,71,162,0.0326,ok
hMOF-11246,142,324,0.0162,ok
hMOF-11247,71,162,0.0326,ok
hMOF-11248,142,324,0.0162,ok
hMOF-11249,71,158,0.0318,ok
hMOF-1125,98,220,0.0231,ok
hMOF-11250,142,316,0.0158,ok
hMOF-11251,71,162,0.0326,ok
hMOF-11252,142,324,0.0162,ok
hMOF-11253,107,230,0.0203,ok
hMOF-11254,104,230,0.0215,ok
hMOF-11255,95,206,0.0231,ok
hMOF-11256,190,412,0.0115,ok
hMOF-11257,95,206,0.0231,ok
hMOF-11258,190,412,0.0115,ok
hMOF-11259,107,230,0.0203,ok
hMOF-1126,72,158,0.0309,ok
hMOF-11260,137,290,0.0156,ok
hMOF-11261,125,284,0.0183,ok
